published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD309,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.2543,individual / (1 individual * 1 hour),0.3333,0.3824,,0.0006261944,individual / (individual * second),0.00009258333,0.0001062222,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,25,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,25,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,25,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,22,individual per arena (1),individual,415.0943396226,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD309,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,3.6161,individual / (1 individual * 1 hour),0.5886,0.6152,,0.001004472,individual / (individual * second),0.0001635,0.0001708889,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,35,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,35,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,35,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,22,individual per arena (1),individual,415.0943396226,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD310,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.3541,individual / (1 individual * 1 hour),,,,0.00009836111,individual / (individual * second),,,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,15,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,11,individual per arena (1),individual,207.5471698113,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD310,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.8866,individual / (1 individual * 1 hour),0.385,0.3618,,0.0002462778,individual / (individual * second),0.0001069444,0.0001005,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,25,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,25,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,25,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,11,individual per arena (1),individual,207.5471698113,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD310,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.9778,individual / (1 individual * 1 hour),0.341,0.3623,,0.0008271667,individual / (individual * second),0.00009472222,0.0001006389,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,35,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,35,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,35,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,11,individual per arena (1),individual,207.5471698113,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD311,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.0050104,individual / (1 individual * 1 hour),,,,0.000001391778,individual / (individual * second),,,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,15,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,2,individual per arena (1),individual,37.7358490566,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD311,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.1615,individual / (1 individual * 1 hour),0.0853,0.0879,,0.00004486111,individual / (individual * second),0.00002369444,0.00002441667,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,25,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,25,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,25,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,2,individual per arena (1),individual,37.7358490566,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD311,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.6451,individual / (1 individual * 1 hour),0.0907,0.0907,,0.0001791944,individual / (individual * second),0.00002519444,0.00002519444,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,35,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,35,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,35,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,2,individual per arena (1),individual,37.7358490566,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD312,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.4058,individual / (1 individual * 1 hour),0.2018,0.2018,,0.0001127222,individual / (individual * second),0.00005605556,0.00005605556,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,15,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,22,individual per arena (1),individual,415.0943396226,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD312,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,1.1008,individual / (1 individual * 1 hour),0.1755,0.1549,,0.0003057778,individual / (individual * second),0.00004875,0.00004302778,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,25,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,25,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,25,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,22,individual per arena (1),individual,415.0943396226,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD312,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.7861,individual / (1 individual * 1 hour),0.6235,0.6075,,0.0007739167,individual / (individual * second),0.0001731944,0.00016875,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,35,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,35,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,35,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,22,individual per arena (1),individual,415.0943396226,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD313,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.7308,individual / (1 individual * 1 hour),,,,0.000203,individual / (individual * second),,,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,15,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,11,individual per arena (1),individual,207.5471698113,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD313,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.8348,individual / (1 individual * 1 hour),0.1291,0.1265,,0.0002318889,individual / (individual * second),0.00003586111,0.00003513889,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,25,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,25,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,25,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,11,individual per arena (1),individual,207.5471698113,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD313,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,2.06,individual / (1 individual * 1 hour),0.3353,0.338,,0.0005722222,individual / (individual * second),0.00009313889,0.00009388889,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,35,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,35,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,35,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,11,individual per arena (1),individual,207.5471698113,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD314,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.1933,individual / (1 individual * 1 hour),,,,0.00005369444,individual / (individual * second),,,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,15,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,2,individual per arena (1),individual,37.7358490566,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
MTD314,Resource Consumption Rate,The number of resource consumed per number of consumers per time,Resource Consumption Rate,The number of resource consumed per number of consumers per time,0.1614,individual / (1 individual * 1 hour),0.1164,0.119,,0.00004483333,individual / (individual * second),0.00003233333,0.00003305556,SE,5,terrestrial,lab,0.053,square metre,0.053,square metre,25,direct,celsius,,,,,,,,,3,hour,10800,second,,,not replaced,,not replaced,"Yakima Valley, Washington, USA",,,,0,,46.462,-120.311,Geocoris bullatus,bigeyed bug,,,,Metazoa,Arthropoda,Insecta,Hemiptera,Lygaeidae,Geocoris,bullatus,adult,25,celsius,inferred (ambient),,,,,,field collected,,,162000,"18-24 hour + 0,1,02 2 days starvation",second,,,,,,,,0.00325,meter,body length (mean),7.25216486072311E-7,kilogram,1,individual per arena (1),individual,18.8679245283,square meter,7.25216486072311E-7,kilogram (wet body mass),Lygus spp.,lygus bug,Metazoa,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,NA,instar 1-3,25,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,,,not stated,1.69629681042083E-7,kilogram,2,individual per arena (1),individual,37.7358490566,square meter,1.69629681042083E-7,kilogram (wet body mass),consumption rate,interaction,ecological event,Fig 3,"Chow T., G.E. Long & G. Tamaki. 1983. Effects of temperature and hunger on the functional response of Geocoris bullatus (Say) (Hemiptera: Lygaeidae) to Lygus spp. (Hemiptera: Miridae) density. Environmental Entomology 12, 1332-1338.",http://dx.doi.org/10.1093/ee/12.5.1332,Biotraits,null@null.invalid,
